"ID";"method";"file";"N";"M";"DIST";"kvar_obj";"kmeans_obj";"means_obj";"sd_obj"
"O2T0J3F8";"random";"N108_M2_normal-wide_O2T0J3F8";108;2;"normal-wide";5603.87531218348;869.355018888693;1.17628547954848;0.815096756800605
"O3H9K6F0";"ace-exchange";"N300_M3_normal-wide_O3H9K6F0";300;3;"normal-wide";25079.0674834223;3363.52250277158;0.0260553669926128;0.0815563715386048
"O3H9K6F0";"k-means-exchange";"N300_M3_normal-wide_O3H9K6F0";300;3;"normal-wide";24727.6386349754;3363.62297464109;0.00251966307049948;0.408442514645885
"O3H9K6F0";"kplus";"N300_M3_normal-wide_O3H9K6F0";300;3;"normal-wide";25093.9096497389;3363.62017871994;0.00471590373630676;0.00109519076835733
"O3H9K6F0";"random";"N300_M3_normal-wide_O3H9K6F0";300;3;"normal-wide";24984.8229110938;3326.99250134941;0.483787079154552;0.252104311379674
"O3I9K6Z4";"ace-exchange";"N120_M2_uniform_O3I9K6Z4";120;2;"uniform";1.3150752946393;19.932968541689;0.00406888620927928;0.00969890899211973
"O3I9K6Z4";"k-means-exchange";"N120_M2_uniform_O3I9K6Z4";120;2;"uniform";1.22952496088617;19.9337746862792;0.000466928068393213;0.0726231347475828
"O3I9K6Z4";"kplus";"N120_M2_uniform_O3I9K6Z4";120;2;"uniform";1.31607365782703;19.9337604761554;0.00075478519623487;0.00326696415895442
"O3I9K6Z4";"random";"N120_M2_uniform_O3I9K6Z4";120;2;"uniform";1.28284781850304;19.6600270820335;0.0878690773427175;0.059400171349254
"O3M5W1S6";"ace-exchange";"N156_M2_uniform_O3M5W1S6";156;2;"uniform";1.58796083116116;26.5832677011203;0.00324352206184692;0.00400247951382965
"O3M5W1S6";"k-means-exchange";"N156_M2_uniform_O3M5W1S6";156;2;"uniform";1.56373493949624;26.5837432235729;0.00027923164471319;0.0377941217647318
"O3M5W1S6";"kplus";"N156_M2_uniform_O3M5W1S6";156;2;"uniform";1.58819998017734;26.5837360983139;0.000454270692828745;0.000464035666527557
"O3M5W1S6";"random";"N156_M2_uniform_O3M5W1S6";156;2;"uniform";1.57586471598696;26.054982298515;0.0956473163932037;0.0260592556790535
"O5G1K8V2";"ace-exchange";"N276_M3_normal-wide_O5G1K8V2";276;3;"normal-wide";23387.9704211142;3356.06077011746;0.0114304127881367;0.0510451737121101
"O5G1K8V2";"k-means-exchange";"N276_M3_normal-wide_O5G1K8V2";276;3;"normal-wide";23061.4218429308;3356.08137594609;0.00266568625038526;0.376188215452647
"O5G1K8V2";"kplus";"N276_M3_normal-wide_O5G1K8V2";276;3;"normal-wide";23392.5505834718;3356.07228915098;0.00846738067127285;0.00238656365975472
"O5G1K8V2";"random";"N276_M3_normal-wide_O5G1K8V2";276;3;"normal-wide";23108.8829375451;3346.96987086193;0.281194995106992;0.399950608889752
"O7J0D9Q4";"ace-exchange";"N216_M1_normal_O7J0D9Q4";216;1;"normal";415.118104479628;225.81311924995;0.00797892272568267;0.0214500656761263
"O7J0D9Q4";"k-means-exchange";"N216_M1_normal_O7J0D9Q4";216;1;"normal";408.872691250877;225.815111687991;8.18856107792643e-06;0.240452096780182
"O7J0D9Q4";"kplus";"N216_M1_normal_O7J0D9Q4";216;1;"normal";415.179888962464;225.815111683662;1.31107278814463e-05;2.39525262646367e-05
"O7J0D9Q4";"random";"N216_M1_normal_O7J0D9Q4";216;1;"normal";412.054344150364;221.970374091191;0.345273135521267;0.151093952109808
"O7T6S0G1";"ace-exchange";"N36_M3_normal_O7T6S0G1";36;3;"normal";267.013441159014;96.0192002096992;0.13368261214957;0.509465805475149
"O7T6S0G1";"k-means-exchange";"N36_M3_normal_O7T6S0G1";36;3;"normal";267.435266359707;96.3497847746332;0.0394707167109354;0.57260014489917
"O7T6S0G1";"kplus";"N36_M3_normal_O7T6S0G1";36;3;"normal";290.832909058883;95.0144069744524;0.26667543109163;0.116027171301499
"O7T6S0G1";"random";"N36_M3_normal_O7T6S0G1";36;3;"normal";251.720561458313;88.4427340546691;0.738407971035783;0.625157636396685
"O7V0X8M6";"ace-exchange";"N84_M3_normal-wide_O7V0X8M6";84;3;"normal-wide";7804.1423647482;1072.74877102517;0.0854749720234866;0.124269788601852
"O7V0X8M6";"k-means-exchange";"N84_M3_normal-wide_O7V0X8M6";84;3;"normal-wide";7345.80529278347;1073.00334535127;0.0221592318925157;0.888617459504718
"O7V0X8M6";"kplus";"N84_M3_normal-wide_O7V0X8M6";84;3;"normal-wide";7815.83598194637;1072.75715234539;0.0832395356173093;0.0196767765639831
"O7V0X8M6";"random";"N84_M3_normal-wide_O7V0X8M6";84;3;"normal-wide";7270.87294351854;1067.85726169604;0.34369895191671;0.865283505606774
"O8C5W7A9";"ace-exchange";"N48_M2_uniform_O8C5W7A9";48;2;"uniform";0.509969772881148;7.94555072635101;0.00897068810688009;0.00825207838220243
"O8C5W7A9";"k-means-exchange";"N48_M2_uniform_O8C5W7A9";48;2;"uniform";0.457518384915997;7.94681805010576;0.00109659544735524;0.0955566261091304
"O8C5W7A9";"kplus";"N48_M2_uniform_O8C5W7A9";48;2;"uniform";0.509733743899517;7.94605733013608;0.00777000889259699;0.011879061315328
"O8C5W7A9";"random";"N48_M2_uniform_O8C5W7A9";48;2;"uniform";0.462612458265389;7.53620383999223;0.159563356806757;0.0855398535128221
"O8Z3I7Q6";"ace-exchange";"N168_M3_uniform_O8Z3I7Q6";168;3;"uniform";2.71895091542206;40.3491253078189;0.00561590398299616;0.00522054768117558
"O8Z3I7Q6";"k-means-exchange";"N168_M3_uniform_O8Z3I7Q6";168;3;"uniform";2.64207973430607;40.3512986960029;0.00095990055336781;0.0554153986234969
"O8Z3I7Q6";"kplus";"N168_M3_uniform_O8Z3I7Q6";168;3;"uniform";2.71941938213125;40.3511596132429;0.00168280085060927;0.00323343228113843
"O8Z3I7Q6";"random";"N168_M3_uniform_O8Z3I7Q6";168;3;"uniform";2.67940095812932;39.3335491121476;0.113461419224872;0.0407696382208915
"O9J5R7A2";"ace-exchange";"N228_M2_normal_O9J5R7A2";228;2;"normal";1015.16779327409;453.246985876514;0.0163450611041536;0.111034557645429
"O9J5R7A2";"k-means-exchange";"N228_M2_normal_O9J5R7A2";228;2;"normal";1005.69573740334;453.267836094493;0.000452187848596824;0.212873784136915
"O9J5R7A2";"kplus";"N228_M2_normal_O9J5R7A2";228;2;"normal";1018.40994712137;453.267617463697;0.00196058983426287;0.000654840580040394
"O9J5R7A2";"random";"N228_M2_normal_O9J5R7A2";228;2;"normal";1001.99060533372;449.411235425026;0.233552288410439;0.25987800612287
"O9T4J5G8";"ace-exchange";"N36_M3_uniform_O9T4J5G8";36;3;"uniform";0.754340890305048;10.2370244609071;0.033374719520065;0.0494838620053706
"O9T4J5G8";"k-means-exchange";"N36_M3_uniform_O9T4J5G8";36;3;"uniform";0.726822160605074;10.250942263374;0.0110658670827332;0.0805026860604774
"O9T4J5G8";"kplus";"N36_M3_uniform_O9T4J5G8";36;3;"uniform";0.759612896851691;10.2492987293056;0.0156298042619947;0.0344931319603518
"O9T4J5G8";"random";"N36_M3_uniform_O9T4J5G8";36;3;"uniform";0.71527223979004;9.44925826735263;0.192208135560914;0.111012709862375
"O9Y4F7C5";"ace-exchange";"N168_M1_normal_O9Y4F7C5";168;1;"normal";489.776134765699;204.172557940138;0.0266328596549237;0.0607703295977009
"O9Y4F7C5";"k-means-exchange";"N168_M1_normal_O9Y4F7C5";168;1;"normal";485.105091299602;204.189187048596;1.91374312900252e-05;0.230230642364986
"O9Y4F7C5";"kplus";"N168_M1_normal_O9Y4F7C5";168;1;"normal";490.352292639703;204.189187036616;3.45846237786579e-05;1.9237711759823e-05
"O9Y4F7C5";"random";"N168_M1_normal_O9Y4F7C5";168;1;"normal";489.254617936849;202.558452257757;0.260405091740266;0.0803239490485956
"O9Z1H8E7";"ace-exchange";"N60_M3_uniform_O9Z1H8E7";60;3;"uniform";0.990710488879668;15.622295142589;0.0153476583616186;0.0251080590927202
"O9Z1H8E7";"k-means-exchange";"N60_M3_uniform_O9Z1H8E7";60;3;"uniform";0.921686796451562;15.6314672050144;0.00595026619525422;0.0903063566916007
"O9Z1H8E7";"kplus";"N60_M3_uniform_O9Z1H8E7";60;3;"uniform";0.994724537984637;15.6310481272912;0.00704563005516923;0.0155091531747723
"O9Z1H8E7";"random";"N60_M3_uniform_O9Z1H8E7";60;3;"uniform";0.978365768694402;14.9494167250728;0.158466655921398;0.054551002331132
"P0A1J6E5";"ace-exchange";"N180_M4_uniform_P0A1J6E5";180;4;"uniform";3.86192455870552;59.1384170652186;0.00589343764327678;0.0112794928357916
"P0A1J6E5";"k-means-exchange";"N180_M4_uniform_P0A1J6E5";180;4;"uniform";3.82884686338396;59.1423332726959;0.00150788309337159;0.0315953095725509
"P0A1J6E5";"kplus";"N180_M4_uniform_P0A1J6E5";180;4;"uniform";3.86537461330661;59.1422518424159;0.0018187648164005;0.00638454730958232
"P0A1J6E5";"random";"N180_M4_uniform_P0A1J6E5";180;4;"uniform";3.80501213238288;58.6690103139657;0.0564331338857301;0.0431312577977668
"P1E4F0L5";"ace-exchange";"N276_M4_normal_P1E4F0L5";276;4;"normal";2232.35212278619;1108.9338185106;0.0150209677551667;0.0510601036396724
"P1E4F0L5";"k-means-exchange";"N276_M4_normal_P1E4F0L5";276;4;"normal";2209.43142345024;1108.97231150658;0.00308156544953844;0.173514857782408
"P1E4F0L5";"kplus";"N276_M4_normal_P1E4F0L5";276;4;"normal";2234.07945721244;1108.97144896813;0.00385154830313179;0.0022463045483978
"P1E4F0L5";"random";"N276_M4_normal_P1E4F0L5";276;4;"normal";2223.92388873695;1092.18122073673;0.313206753769201;0.12403280381466
"P2R5C3Y8";"ace-exchange";"N108_M4_normal-wide_P2R5C3Y8";108;4;"normal-wide";10174.8220387676;1565.35883872866;0.0670455746589971;0.274728609077157
"P2R5C3Y8";"k-means-exchange";"N108_M4_normal-wide_P2R5C3Y8";108;4;"normal-wide";9934.57587949419;1565.75721778555;0.0192768653739802;0.547584593479464
"P2R5C3Y8";"kplus";"N108_M4_normal-wide_P2R5C3Y8";108;4;"normal-wide";10241.1311539437;1565.49485237042;0.065104700786857;0.0123916060253263
"P2R5C3Y8";"random";"N108_M4_normal-wide_P2R5C3Y8";108;4;"normal-wide";10020.0955388601;1515.22405362769;0.879249189833179;0.435508779276138
"P2U5M3F6";"ace-exchange";"N120_M4_normal-wide_P2U5M3F6";120;4;"normal-wide";16950.3596373076;2051.29276612872;0.0941215142118356;0.350711588939273
"P2U5M3F6";"k-means-exchange";"N120_M4_normal-wide_P2U5M3F6";120;4;"normal-wide";16734.262639827;2051.93158789626;0.0213774121529637;0.56674858321406
"P2U5M3F6";"kplus";"N120_M4_normal-wide_P2U5M3F6";120;4;"normal-wide";17122.440003297;2051.62300448473;0.0644955310495191;0.0134728933736277
"P2U5M3F6";"random";"N120_M4_normal-wide_P2U5M3F6";120;4;"normal-wide";16708.2778717719;1981.10906520989;1.00953323638892;0.525446812692803
"P2Z9H0U6";"ace-exchange";"N276_M1_uniform_P2Z9H0U6";276;1;"uniform";1.71349536385501;26.0638791407094;0.0012591304493717;0.000555245679362604
"P2Z9H0U6";"k-means-exchange";"N276_M1_uniform_P2Z9H0U6";276;1;"uniform";1.67976905381216;26.063936705017;2.0360196201219e-07;0.0500156496059098
"P2Z9H0U6";"kplus";"N276_M1_uniform_P2Z9H0U6";276;1;"uniform";1.71350059522992;26.0639367049649;1.19554486288642e-06;7.67368371895616e-06
"P2Z9H0U6";"random";"N276_M1_uniform_P2Z9H0U6";276;1;"uniform";1.68551302400016;26.0084300983226;0.0397416196891742;0.0459268036185795
"P3U6D4H9";"ace-exchange";"N72_M4_normal_P3U6D4H9";72;4;"normal";745.261529085607;293.593923371218;0.0625221104750732;0.268524401997309
"P3U6D4H9";"k-means-exchange";"N72_M4_normal_P3U6D4H9";72;4;"normal";741.215635369314;293.796850413936;0.0185054104259492;0.432528119496318
"P3U6D4H9";"kplus";"N72_M4_normal_P3U6D4H9";72;4;"normal";769.975149683233;293.468373844164;0.076574951275246;0.0481581865424371
"P3U6D4H9";"random";"N72_M4_normal_P3U6D4H9";72;4;"normal";750.723976007639;271.14462068938;0.71484687168603;0.293546490612576
"P3Y7C2V1";"ace-exchange";"N228_M1_normal-wide_P3Y7C2V1";228;1;"normal-wide";5850.39233368212;902.634111686939;0.0246557513092421;0.0320337376349713
"P3Y7C2V1";"k-means-exchange";"N228_M1_normal-wide_P3Y7C2V1";228;1;"normal-wide";5808.2262939464;902.652461392889;1.80648806230588e-05;0.301930949908876
"P3Y7C2V1";"kplus";"N228_M1_normal-wide_P3Y7C2V1";228;1;"normal-wide";5850.91571514818;902.652461249145;6.68993323452161e-05;5.23903266680392e-06
"P3Y7C2V1";"random";"N228_M1_normal-wide_P3Y7C2V1";228;1;"normal-wide";5772.29455174054;892.964104068759;0.554625420099477;0.36440671770499
"P4M5S8N9";"ace-exchange";"N276_M4_uniform_P4M5S8N9";276;4;"uniform";5.98191607090482;96.1079760768823;0.00324083808927621;0.00558875322607721
"P4M5S8N9";"k-means-exchange";"N276_M4_uniform_P4M5S8N9";276;4;"uniform";5.91258670400869;96.1097901908385;0.00086372307133932;0.0350215198286307
"P4M5S8N9";"kplus";"N276_M4_uniform_P4M5S8N9";276;4;"uniform";5.98335274807363;96.1096428099308;0.00120253177305708;0.00311720245534053
"P4M5S8N9";"random";"N276_M4_uniform_P4M5S8N9";276;4;"uniform";5.97438207214705;94.7931660010953;0.0711301523167977;0.0117796122496559
"P5F9T6W2";"ace-exchange";"N108_M1_normal-wide_P5F9T6W2";108;1;"normal-wide";2164.70857388757;403.506283024749;0.053989374868558;0.107081925773139
"P5F9T6W2";"k-means-exchange";"N108_M1_normal-wide_P5F9T6W2";108;1;"normal-wide";2140.61308529344;403.552389325775;0.000137775865065845;0.323676819902079
"P5F9T6W2";"kplus";"N108_M1_normal-wide_P5F9T6W2";108;1;"normal-wide";2167.16324017027;403.552386744568;0.000428894574897531;0.000198237828857639
"P5F9T6W2";"random";"N108_M1_normal-wide_P5F9T6W2";108;1;"normal-wide";2142.63639880149;386.843410812496;0.902095720197467;0.344449322867353
"P5M8N3B7";"ace-exchange";"N288_M3_uniform_P5M8N3B7";288;3;"uniform";4.84451172385765;71.0123482502104;0.00205699174828757;0.00394388292940614
"P5M8N3B7";"k-means-exchange";"N288_M3_uniform_P5M8N3B7";288;3;"uniform";4.81977222657467;71.01295729749;0.00031874772523427;0.0233819527535927
"P5M8N3B7";"kplus";"N288_M3_uniform_P5M8N3B7";288;3;"uniform";4.84521252821593;71.0129442929458;0.000508048421815325;0.00136229306364235
"P5M8N3B7";"random";"N288_M3_uniform_P5M8N3B7";288;3;"uniform";4.79561283339929;69.9248753574494;0.0826052008132036;0.0277179560826474
"P5O4G6T3";"ace-exchange";"N156_M4_normal_P5O4G6T3";156;4;"normal";1100.52651259075;627.868234234714;0.0325739638132552;0.0565049868126749
"P5O4G6T3";"k-means-exchange";"N156_M4_normal_P5O4G6T3";156;4;"normal";1092.37617903238;627.961380282398;0.00765218430948708;0.132689014804139
"P5O4G6T3";"kplus";"N156_M4_normal_P5O4G6T3";156;4;"normal";1101.69023652064;627.943909077994;0.0161949711359741;0.00708288761339787
"P5O4G6T3";"random";"N156_M4_normal_P5O4G6T3";156;4;"normal";1075.77911271764;611.4354390201;0.394962775460881;0.253261869475091
"P5Q4V9Y8";"ace-exchange";"N36_M2_normal-wide_P5Q4V9Y8";36;2;"normal-wide";3231.17798946493;315.622136770872;0.484877595579634;0.653977651675206
"P5Q4V9Y8";"k-means-exchange";"N36_M2_normal-wide_P5Q4V9Y8";36;2;"normal-wide";3037.12315319264;318.122174241819;0.0369434429870849;1.15835222124323
"P5Q4V9Y8";"kplus";"N36_M2_normal-wide_P5Q4V9Y8";36;2;"normal-wide";3318.3405383507;317.481663021413;0.230043761473081;0.0797298187326951
"P5Q4V9Y8";"random";"N36_M2_normal-wide_P5Q4V9Y8";36;2;"normal-wide";2984.15412139925;307.243106867522;0.916212391144677;1.51007110463262
"P6I4U7D1";"ace-exchange";"N300_M2_normal_P6I4U7D1";300;2;"normal";1011.99219790072;593.961095457466;0.00462487628618182;0.038052790446484
"P6I4U7D1";"k-means-exchange";"N300_M2_normal_P6I4U7D1";300;2;"normal";1000.38302892835;593.963025340256;0.000101371587770641;0.161833711173324
"P6I4U7D1";"kplus";"N300_M2_normal_P6I4U7D1";300;2;"normal";1012.57739226466;593.963004525972;0.000490844048740537;0.000327988651197986
"P6I4U7D1";"random";"N300_M2_normal_P6I4U7D1";300;2;"normal";991.657499689544;588.864285048408;0.238729391266264;0.219307115942645
"P6O3D0Q7";"ace-exchange";"N156_M4_uniform_P6O3D0Q7";156;4;"uniform";3.68208545805019;53.3052984408847;0.00536347779099094;0.0145701841525265
"P6O3D0Q7";"k-means-exchange";"N156_M4_uniform_P6O3D0Q7";156;4;"uniform";3.65713153892893;53.307862367864;0.00231632002247263;0.0302252360173092
"P6O3D0Q7";"kplus";"N156_M4_uniform_P6O3D0Q7";156;4;"uniform";3.68761698627394;53.3074491972348;0.00304962724942766;0.00689391726467095
"P6O3D0Q7";"random";"N156_M4_uniform_P6O3D0Q7";156;4;"uniform";3.60788529063575;52.6101403988067;0.0790127061623841;0.0503886155018992
"P7A4K9C8";"ace-exchange";"N216_M3_normal_P7A4K9C8";216;3;"normal";1239.64749983619;627.201309381406;0.0147475561844207;0.0318341820230056
"P7A4K9C8";"k-means-exchange";"N216_M3_normal_P7A4K9C8";216;3;"normal";1225.31767253584;627.227490972581;0.00140070714981757;0.18418987453671
"P7A4K9C8";"kplus";"N216_M3_normal_P7A4K9C8";216;3;"normal";1240.15117608789;627.225616632883;0.00420390440949773;0.00139295378322057
"P7A4K9C8";"random";"N216_M3_normal_P7A4K9C8";216;3;"normal";1206.81039298774;619.592707897347;0.278746597332735;0.274608993251577
"P7M2S6T8";"ace-exchange";"N300_M2_normal_P7M2S6T8";300;2;"normal";933.366090047706;576.649118229341;0.0102204273171913;0.0315449679844472
"P7M2S6T8";"k-means-exchange";"N300_M2_normal_P7M2S6T8";300;2;"normal";928.568436452391;576.659234113185;0.000197536252794129;0.115834384002054
"P7M2S6T8";"kplus";"N300_M2_normal_P7M2S6T8";300;2;"normal";933.787261081425;576.659226818457;0.000339820499512165;0.000521624112591657
"P7M2S6T8";"random";"N300_M2_normal_P7M2S6T8";300;2;"normal";923.908591373718;570.672808169529;0.258885623998498;0.169457284610791
"P7O5R8X0";"ace-exchange";"N228_M2_normal-wide_P7O5R8X0";228;2;"normal-wide";10883.7345704494;1673.28904372995;0.0222802556169535;0.0535609262770329
"P7O5R8X0";"k-means-exchange";"N228_M2_normal-wide_P7O5R8X0";228;2;"normal-wide";10820.6030245043;1673.32213896845;0.00101957484170151;0.246701576854915
"P7O5R8X0";"kplus";"N228_M2_normal-wide_P7O5R8X0";228;2;"normal-wide";10887.4363936418;1673.32200245476;0.00181757597180975;0.000980067957760511
"P7O5R8X0";"random";"N228_M2_normal-wide_P7O5R8X0";228;2;"normal-wide";10651.2276371036;1669.1794538578;0.233037839874276;0.517875821640684
"P8K5X4C7";"ace-exchange";"N264_M4_normal-wide_P8K5X4C7";264;4;"normal-wide";34231.0342282807;4337.38800769978;0.0479327120738844;0.0740430170924394
"P8K5X4C7";"k-means-exchange";"N264_M4_normal-wide_P8K5X4C7";264;4;"normal-wide";33753.1870438301;4337.76948072763;0.00916443486933022;0.430491733119133
"P8K5X4C7";"kplus";"N264_M4_normal-wide_P8K5X4C7";264;4;"normal-wide";34250.3802718004;4337.74277003501;0.0158326546933577;0.00452765294691587
"P8K5X4C7";"random";"N264_M4_normal-wide_P8K5X4C7";264;4;"normal-wide";33932.7538418548;4270.33343781496;0.608351523294327;0.331547947339574
"P8K9F2O6";"ace-exchange";"N288_M3_normal-wide_P8K9F2O6";288;3;"normal-wide";27923.26399945;3298.15819462975;0.0223340379786657;0.102410138235568
"P8K9F2O6";"k-means-exchange";"N288_M3_normal-wide_P8K9F2O6";288;3;"normal-wide";27585.7115670298;3298.23654274028;0.0012445996854443;0.36850943359236
"P8K9F2O6";"kplus";"N288_M3_normal-wide_P8K9F2O6";288;3;"normal-wide";27945.5042063809;3298.2305731753;0.00681439956172137;0.00174843764095948
"P8K9F2O6";"random";"N288_M3_normal-wide_P8K9F2O6";288;3;"normal-wide";27580.9296478458;3238.03239832967;0.600845065177057;0.400511364739013
"P8Z6N2X0";"ace-exchange";"N168_M3_uniform_P8Z6N2X0";168;3;"uniform";2.88566807275512;43.1834270493915;0.004045544460135;0.0133082551786629
"P8Z6N2X0";"k-means-exchange";"N168_M3_uniform_P8Z6N2X0";168;3;"uniform";2.87052264376046;43.1847569446035;0.000932752794127874;0.027190099650137
"P8Z6N2X0";"kplus";"N168_M3_uniform_P8Z6N2X0";168;3;"uniform";2.88941381978872;43.184551735941;0.00157511519039015;0.00331259780657062
"P8Z6N2X0";"random";"N168_M3_uniform_P8Z6N2X0";168;3;"uniform";2.88210915075888;42.8392281975305;0.0687447290364949;0.015524303991976
"P9B4I5E3";"ace-exchange";"N168_M4_normal-wide_P9B4I5E3";168;4;"normal-wide";15214.7770911159;2470.8056810547;0.0424209657692891;0.140479471156267
"P9B4I5E3";"k-means-exchange";"N168_M4_normal-wide_P9B4I5E3";168;4;"normal-wide";15030.8442848515;2470.98800882849;0.0170469363515968;0.324698339656847
"P9B4I5E3";"kplus";"N168_M4_normal-wide_P9B4I5E3";168;4;"normal-wide";15244.1159835757;2470.86671374873;0.0354112347001506;0.00804665892660089
"P9B4I5E3";"random";"N168_M4_normal-wide_P9B4I5E3";168;4;"normal-wide";14822.7575045501;2411.56048029042;0.769152337251349;0.552445034659632
"P9C3O8F0";"ace-exchange";"N192_M2_normal_P9C3O8F0";192;2;"normal";620.914696763768;360.887501237338;0.0152559325338718;0.0468902926937558
"P9C3O8F0";"k-means-exchange";"N192_M2_normal_P9C3O8F0";192;2;"normal";611.924410338465;360.902459847507;0.000640612081766761;0.178867688111214
"P9C3O8F0";"kplus";"N192_M2_normal_P9C3O8F0";192;2;"normal";621.368816892678;360.90238988909;0.00128942369735007;0.000517913250591695
"P9C3O8F0";"random";"N192_M2_normal_P9C3O8F0";192;2;"normal";611.517258896788;355.278184861907;0.329108580589923;0.229026964674139
"P9H0O2C5";"ace-exchange";"N300_M2_normal_P9H0O2C5";300;2;"normal";1452.01042238867;648.468960774851;0.0145161174197082;0.0501014847092107
"P9H0O2C5";"k-means-exchange";"N300_M2_normal_P9H0O2C5";300;2;"normal";1422.50386037006;648.488544348091;0.000397339834760103;0.238355721564809
"P9H0O2C5";"kplus";"N300_M2_normal_P9H0O2C5";300;2;"normal";1452.90719645399;648.488545922227;0.000377301006872888;0.000447937291940481
"P9H0O2C5";"random";"N300_M2_normal_P9H0O2C5";300;2;"normal";1434.15963635166;636.558194530762;0.352791303960694;0.21979140989824
"Q0C2R5K7";"ace-exchange";"N60_M3_normal_Q0C2R5K7";60;3;"normal";342.184020718415;192.164712520421;0.0610697458879601;0.170546179479624
"Q0C2R5K7";"k-means-exchange";"N60_M3_normal_Q0C2R5K7";60;3;"normal";329.381744168023;192.255478050095;0.0172427865663415;0.424386477774971
"Q0C2R5K7";"kplus";"N60_M3_normal_Q0C2R5K7";60;3;"normal";345.858064392526;192.207164892203;0.0446421544031744;0.0243993357990706
"Q0C2R5K7";"random";"N60_M3_normal_Q0C2R5K7";60;3;"normal";326.820064839922;188.299408071692;0.383465254924864;0.405311359621575
"Q0L7P1S3";"ace-exchange";"N264_M3_normal-wide_Q0L7P1S3";264;3;"normal-wide";20153.8449620039;3002.72292992295;0.0230398612645326;0.0743463613081974
"Q0L7P1S3";"k-means-exchange";"N264_M3_normal-wide_Q0L7P1S3";264;3;"normal-wide";19769.765970098;3002.80195053331;0.00254717908133493;0.392933025970802
"Q0L7P1S3";"kplus";"N264_M3_normal-wide_Q0L7P1S3";264;3;"normal-wide";20165.2873395213;3002.79952009611;0.005313418379351;0.00197153132066526
"Q0L7P1S3";"random";"N264_M3_normal-wide_Q0L7P1S3";264;3;"normal-wide";19788.9832033564;2962.95627624486;0.582583406150673;0.437094454079221
"Q0U9E8D7";"ace-exchange";"N216_M2_uniform_Q0U9E8D7";216;2;"uniform";2.46037440859259;35.7356059586454;0.00213795977523895;0.00354528633155435
"Q0U9E8D7";"k-means-exchange";"N216_M2_uniform_Q0U9E8D7";216;2;"uniform";2.40624444576448;35.7359091944518;0.000103524206982258;0.0471669653633342
"Q0U9E8D7";"kplus";"N216_M2_uniform_Q0U9E8D7";216;2;"uniform";2.46064373021816;35.7359013921142;0.00037746185531698;0.000510692887060515
"Q0U9E8D7";"random";"N216_M2_uniform_Q0U9E8D7";216;2;"uniform";2.42586755597188;35.5828714798605;0.0487356368210856;0.0395038860784811
"Q1I6D3W8";"ace-exchange";"N216_M4_normal_Q1I6D3W8";216;4;"normal";1530.70663992585;814.617407986175;0.0221764770483676;0.057337924556154
"Q1I6D3W8";"k-means-exchange";"N216_M4_normal_Q1I6D3W8";216;4;"normal";1518.42247292105;814.682111652426;0.0046726243471984;0.167736602844686
"Q1I6D3W8";"kplus";"N216_M4_normal_Q1I6D3W8";216;4;"normal";1532.68771734957;814.677960891247;0.00744279274841961;0.00290747445141815
"Q1I6D3W8";"random";"N216_M4_normal_Q1I6D3W8";216;4;"normal";1503.51657196957;798.754945935872;0.346768697178004;0.223535143068228
"Q3H0S2E1";"ace-exchange";"N216_M4_normal-wide_Q3H0S2E1";216;4;"normal-wide";25882.4589347228;3347.44705076009;0.0427788346240453;0.198007546843543
"Q3H0S2E1";"k-means-exchange";"N216_M4_normal-wide_Q3H0S2E1";216;4;"normal-wide";25468.9769595437;3347.72536462593;0.0106450897789725;0.481199525676657
"Q3H0S2E1";"kplus";"N216_M4_normal-wide_Q3H0S2E1";216;4;"normal-wide";25979.6006542694;3347.67416423544;0.0229833578131628;0.00684107946348189
"Q3H0S2E1";"random";"N216_M4_normal-wide_Q3H0S2E1";216;4;"normal-wide";25776.6854251927;3302.94856251391;0.571599133900661;0.26607967353751
"Q3J0W8V5";"ace-exchange";"N276_M1_normal_Q3J0W8V5";276;1;"normal";663.124106504043;268.884860829416;0.0339338802653024;0.111270309099293
"Q3J0W8V5";"k-means-exchange";"N276_M1_normal_Q3J0W8V5";276;1;"normal";650.544253371048;268.926298858394;9.32857497401574e-07;0.301538686262205
"Q3J0W8V5";"kplus";"N276_M1_normal_Q3J0W8V5";276;1;"normal";665.382087775222;268.926298857286;5.20021022912959e-06;4.25660004699235e-06
"Q3J0W8V5";"random";"N276_M1_normal_Q3J0W8V5";276;1;"normal";658.496492077875;267.709886480867;0.175486645828753;0.222217545480655
"Q4V9G5J6";"ace-exchange";"N240_M4_normal-wide_Q4V9G5J6";240;4;"normal-wide";29139.8128680046;3616.99273209569;0.0515964746931062;0.125318575746882
"Q4V9G5J6";"k-means-exchange";"N240_M4_normal-wide_Q4V9G5J6";240;4;"normal-wide";28773.9210600968;3617.40872909939;0.00891201943848609;0.435025720221785
"Q4V9G5J6";"kplus";"N240_M4_normal-wide_Q4V9G5J6";240;4;"normal-wide";29173.7406950128;3617.3571927908;0.0193733629167151;0.00496309362678748
"Q4V9G5J6";"random";"N240_M4_normal-wide_Q4V9G5J6";240;4;"normal-wide";28830.985536713;3536.36477307941;0.736437700999722;0.366000873665301
"Q5C7E0Z2";"ace-exchange";"N216_M2_normal_Q5C7E0Z2";216;2;"normal";970.58741305078;467.375113217508;0.0151703642386631;0.0275380214433976
"Q5C7E0Z2";"k-means-exchange";"N216_M2_normal_Q5C7E0Z2";216;2;"normal";954.258634751644;467.390365374771;0.000630206983874807;0.244522138969766
