"file";"ID";"N";"M";"DIST";"method";"result"
"N156_M7_normal-wide_C4K7T6L5";"C4K7T6L5";156;7;"normal-wide";"kplus";"3, 3, 3, 2, 3, 1, 2, 3, 2, 1, 2, 2, 3, 1, 3, 3, 2, 3, 3, 1, 2, 2, 2, 1, 2, 1, 1, 1, 1, 1, 3, 1, 3, 2, 3, 3, 1, 1, 1, 2, 3, 1, 3, 2, 2, 2, 3, 1, 1, 2, 2, 1, 2, 3, 3, 3, 1, 3, 1, 1, 2, 2, 1, 3, 2, 1, 3, 1, 3, 2, 2, 2, 1, 3, 3, 2, 3, 1, 3, 3, 1, 2, 3, 2, 1, 1, 2, 1, 3, 2, 2, 2, 1, 3, 3, 3, 2, 1, 2, 1, 2, 2, 3, 3, 1, 2, 1, 2, 1, 1, 3, 3, 2, 3, 2, 2, 1, 3, 1, 1, 2, 2, 2, 1, 2, 2, 3, 1, 1, 1, 2, 3, 3, 2, 3, 2, 3, 1, 2, 3, 1, 1, 2, 3, 3, 2, 1, 3, 3, 3, 3, 1, 2, 1, 1, 1"
"N156_M7_normal-wide_C4K7T6L5";"C4K7T6L5";156;7;"normal-wide";"random";"1, 2, 3, 2, 3, 2, 1, 3, 2, 2, 2, 2, 3, 3, 1, 2, 1, 2, 2, 1, 2, 1, 2, 3, 1, 3, 2, 1, 1, 1, 1, 2, 2, 1, 2, 1, 3, 1, 1, 1, 3, 1, 2, 3, 1, 3, 2, 3, 2, 3, 3, 3, 2, 3, 3, 2, 1, 2, 3, 3, 3, 1, 2, 3, 2, 3, 1, 3, 3, 3, 1, 3, 3, 1, 3, 3, 1, 1, 1, 2, 1, 2, 3, 3, 1, 1, 1, 1, 2, 1, 2, 3, 1, 3, 1, 2, 3, 1, 2, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 3, 2, 2, 2, 3, 3, 2, 3, 1, 3, 1, 3, 2, 1, 3, 2, 2, 2, 2, 3, 2, 3, 3, 1, 3, 1, 3, 3, 2, 1, 2, 2, 3, 1, 2, 3, 2, 3, 3, 1, 3, 2, 1, 2, 2"
"N240_M6_uniform_H1D0O3M9";"H1D0O3M9";240;6;"uniform";"ace-exchange";"3, 3, 1, 1, 2, 2, 2, 1, 2, 3, 1, 2, 1, 3, 3, 2, 2, 2, 3, 1, 2, 3, 2, 1, 1, 2, 2, 3, 2, 1, 1, 3, 1, 3, 1, 2, 3, 2, 3, 3, 2, 3, 2, 3, 1, 1, 2, 1, 1, 3, 2, 1, 3, 1, 1, 3, 2, 1, 2, 1, 3, 2, 3, 2, 3, 3, 3, 1, 3, 2, 1, 2, 2, 3, 3, 2, 1, 1, 2, 2, 2, 2, 1, 3, 2, 3, 2, 1, 2, 1, 1, 1, 3, 1, 3, 1, 2, 1, 2, 1, 3, 2, 1, 1, 2, 1, 3, 2, 1, 3, 1, 3, 1, 3, 3, 1, 2, 2, 3, 3, 3, 1, 1, 1, 3, 1, 2, 1, 2, 1, 2, 3, 1, 2, 1, 1, 3, 2, 3, 3, 2, 3, 1, 1, 1, 3, 3, 1, 2, 2, 1, 3, 3, 1, 3, 3, 3, 1, 1, 3, 1, 1, 1, 1, 3, 3, 3, 3, 2, 3, 3, 1, 3, 3, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 3, 3, 1, 3, 1, 2, 2, 3, 1, 3, 1, 1, 1, 2, 2, 3, 2, 3, 2, 3, 2, 2, 3, 1, 2, 1, 2, 3, 3, 1, 2, 2, 1, 3, 2, 1, 2, 2, 3, 1, 1, 2, 1, 3, 2, 2, 1, 3, 3, 3, 1, 2, 2, 1, 2, 2"
"N240_M6_uniform_H1D0O3M9";"H1D0O3M9";240;6;"uniform";"k-means-exchange";"1, 2, 1, 3, 3, 3, 3, 2, 1, 3, 1, 2, 2, 1, 2, 2, 3, 3, 2, 3, 3, 3, 1, 1, 1, 1, 1, 2, 1, 3, 3, 2, 2, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 3, 2, 2, 1, 1, 1, 1, 2, 1, 1, 2, 3, 1, 3, 1, 2, 3, 3, 3, 1, 2, 2, 2, 1, 3, 1, 2, 3, 2, 2, 3, 1, 1, 1, 3, 2, 1, 2, 1, 3, 1, 1, 2, 2, 3, 1, 3, 1, 2, 2, 3, 2, 2, 2, 2, 3, 2, 1, 3, 2, 1, 3, 3, 2, 3, 3, 2, 2, 3, 3, 2, 3, 2, 1, 3, 1, 1, 1, 1, 3, 2, 2, 2, 2, 3, 1, 3, 3, 3, 1, 1, 1, 2, 2, 1, 2, 1, 1, 2, 3, 3, 1, 2, 3, 3, 1, 3, 3, 2, 3, 3, 2, 1, 1, 1, 2, 1, 2, 3, 3, 3, 1, 3, 3, 2, 2, 2, 1, 3, 1, 3, 1, 3, 1, 1, 2, 1, 1, 3, 2, 2, 3, 2, 3, 1, 3, 1, 3, 2, 3, 2, 2, 2, 2, 3, 2, 1, 2, 2, 3, 1, 3, 3, 3, 2, 2, 2, 1, 2, 1, 3, 2, 2, 1, 3, 1, 1, 2, 2, 3, 3, 3, 2, 2, 3, 2, 3, 3, 3, 2, 1, 3, 1, 1, 1, 2, 3"
"N240_M6_uniform_H1D0O3M9";"H1D0O3M9";240;6;"uniform";"kplus";"3, 2, 2, 2, 1, 2, 1, 1, 2, 3, 3, 3, 2, 1, 3, 2, 1, 1, 3, 2, 3, 3, 3, 2, 1, 3, 3, 1, 2, 1, 1, 1, 3, 1, 2, 3, 2, 1, 3, 1, 2, 2, 3, 1, 3, 3, 2, 3, 1, 3, 1, 2, 1, 2, 1, 1, 3, 1, 3, 3, 3, 3, 2, 2, 1, 1, 3, 1, 1, 2, 1, 3, 1, 2, 1, 3, 2, 2, 1, 3, 2, 2, 2, 2, 3, 2, 1, 3, 1, 1, 1, 1, 2, 3, 2, 3, 1, 2, 3, 2, 1, 2, 3, 2, 3, 3, 1, 1, 2, 1, 1, 2, 2, 1, 3, 2, 2, 3, 1, 2, 2, 1, 3, 3, 2, 3, 2, 1, 3, 1, 1, 1, 3, 1, 2, 3, 3, 3, 1, 1, 1, 1, 2, 2, 3, 1, 3, 2, 2, 1, 1, 2, 1, 3, 3, 3, 1, 2, 3, 3, 3, 3, 2, 1, 2, 3, 2, 3, 2, 3, 1, 3, 3, 2, 2, 1, 3, 3, 3, 2, 1, 3, 2, 3, 1, 1, 1, 1, 2, 2, 3, 2, 2, 2, 2, 2, 3, 2, 1, 3, 1, 3, 3, 1, 2, 2, 2, 3, 1, 3, 2, 1, 3, 3, 1, 2, 2, 2, 2, 3, 2, 3, 3, 3, 1, 1, 2, 2, 3, 1, 2, 2, 1, 2, 1, 1, 1, 3, 1, 1"
"N240_M6_uniform_H1D0O3M9";"H1D0O3M9";240;6;"uniform";"random";"1, 1, 2, 2, 3, 2, 3, 1, 1, 2, 2, 3, 1, 1, 1, 1, 2, 3, 2, 1, 1, 3, 2, 1, 1, 1, 3, 1, 3, 2, 3, 2, 2, 2, 1, 3, 2, 1, 2, 3, 2, 1, 1, 3, 1, 2, 3, 1, 1, 2, 1, 3, 3, 2, 1, 3, 3, 1, 3, 1, 2, 3, 1, 2, 2, 2, 1, 2, 1, 1, 3, 1, 2, 3, 3, 3, 3, 2, 2, 3, 3, 2, 2, 3, 1, 2, 1, 3, 1, 2, 2, 2, 1, 1, 3, 3, 1, 1, 3, 2, 2, 2, 3, 1, 2, 3, 1, 2, 1, 2, 2, 1, 2, 1, 3, 2, 1, 3, 2, 2, 1, 3, 1, 3, 3, 3, 1, 3, 2, 2, 1, 3, 2, 3, 2, 1, 3, 2, 3, 1, 2, 3, 1, 2, 2, 2, 3, 3, 1, 3, 1, 2, 2, 1, 2, 3, 3, 2, 3, 1, 2, 3, 3, 3, 3, 2, 2, 3, 3, 2, 1, 1, 3, 1, 2, 1, 1, 2, 3, 3, 2, 3, 1, 3, 2, 1, 1, 3, 2, 1, 1, 3, 1, 3, 2, 1, 1, 2, 1, 2, 2, 3, 3, 1, 2, 1, 1, 2, 1, 3, 1, 1, 2, 2, 3, 3, 1, 2, 2, 3, 3, 1, 3, 2, 1, 2, 1, 2, 3, 2, 3, 3, 1, 3, 3, 3, 2, 1, 3, 3"
"N228_M4_normal-wide_Y5Q0H1F3";"Y5Q0H1F3";228;4;"normal-wide";"ace-exchange";"3, 1, 3, 1, 1, 2, 1, 2, 3, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 3, 1, 2, 2, 3, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 1, 2, 3, 2, 1, 2, 1, 3, 1, 2, 1, 3, 3, 3, 2, 2, 3, 2, 2, 3, 3, 2, 3, 3, 2, 3, 1, 1, 2, 2, 2, 3, 1, 1, 1, 3, 1, 1, 3, 3, 1, 3, 1, 1, 2, 1, 3, 1, 3, 1, 1, 2, 2, 3, 3, 1, 3, 2, 1, 3, 2, 1, 2, 3, 3, 2, 2, 1, 1, 2, 2, 3, 1, 1, 2, 1, 2, 1, 3, 2, 2, 1, 2, 1, 2, 3, 1, 2, 1, 3, 1, 2, 1, 1, 3, 1, 2, 2, 2, 3, 1, 3, 1, 3, 2, 1, 1, 3, 3, 2, 2, 3, 3, 2, 3, 1, 1, 3, 1, 1, 1, 2, 2, 3, 3, 3, 2, 1, 2, 3, 2, 1, 1, 1, 3, 2, 2, 3, 2, 2, 1, 3, 1, 2, 3, 2, 2, 3, 3, 2, 2, 2, 3, 2, 3, 2, 2, 3, 1, 3, 3, 1, 3, 3, 3, 1, 3, 2, 3, 1, 1, 3, 3, 1, 2, 3, 1, 2, 1, 2, 3, 2, 2, 2, 1, 2, 3, 1"
"N228_M4_normal-wide_Y5Q0H1F3";"Y5Q0H1F3";228;4;"normal-wide";"k-means-exchange";"2, 3, 2, 2, 1, 2, 2, 1, 3, 1, 3, 2, 2, 2, 3, 3, 2, 1, 2, 2, 3, 3, 1, 3, 3, 1, 1, 2, 1, 1, 2, 3, 2, 1, 2, 1, 2, 3, 3, 2, 3, 2, 1, 3, 3, 3, 1, 1, 1, 2, 2, 2, 1, 1, 2, 3, 3, 3, 2, 2, 2, 1, 3, 3, 1, 3, 3, 2, 3, 1, 1, 3, 2, 1, 1, 2, 1, 3, 3, 1, 2, 3, 3, 1, 2, 1, 1, 1, 2, 3, 1, 1, 3, 2, 3, 2, 2, 3, 3, 2, 1, 1, 2, 1, 3, 3, 1, 1, 2, 3, 2, 2, 3, 2, 2, 2, 3, 1, 3, 2, 3, 3, 1, 1, 1, 3, 3, 3, 1, 1, 2, 2, 1, 2, 3, 2, 3, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 1, 3, 3, 2, 3, 1, 1, 1, 2, 3, 2, 1, 3, 2, 1, 1, 1, 1, 3, 1, 3, 3, 3, 2, 3, 1, 1, 2, 2, 3, 1, 3, 1, 3, 3, 1, 2, 1, 1, 1, 2, 2, 1, 2, 3, 2, 3, 3, 3, 1, 2, 1, 3, 3, 1, 3, 1, 3, 3, 3, 2, 2, 2, 2, 2, 3, 1, 1, 1, 3, 3, 3, 1, 3, 2, 1, 1, 2, 1"
"N228_M4_normal-wide_Y5Q0H1F3";"Y5Q0H1F3";228;4;"normal-wide";"kplus";"2, 2, 1, 2, 3, 2, 3, 2, 1, 3, 3, 2, 2, 2, 3, 1, 3, 3, 3, 1, 3, 1, 2, 3, 2, 2, 2, 1, 2, 2, 3, 1, 3, 2, 1, 1, 1, 2, 3, 2, 2, 2, 3, 2, 2, 2, 1, 3, 1, 3, 3, 3, 1, 2, 2, 1, 2, 1, 3, 1, 1, 2, 3, 1, 3, 1, 3, 3, 2, 3, 1, 1, 3, 2, 3, 3, 3, 2, 3, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 3, 1, 2, 1, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 1, 2, 1, 1, 3, 2, 3, 3, 3, 2, 3, 3, 2, 1, 1, 1, 1, 2, 3, 1, 2, 3, 2, 1, 2, 1, 3, 2, 3, 3, 1, 2, 2, 3, 1, 1, 2, 3, 3, 3, 3, 2, 3, 3, 1, 2, 3, 1, 1, 3, 2, 3, 1, 2, 2, 1, 1, 1, 3, 2, 2, 3, 3, 2, 3, 3, 1, 2, 2, 2, 3, 2, 2, 3, 3, 2, 3, 1, 1, 2, 1, 1, 1, 2, 2, 1, 3, 3, 2, 3, 1, 3, 1, 2, 3, 1, 1, 2, 3, 2, 1, 1, 3, 3, 2, 1, 1, 1, 1, 1, 2, 1, 1, 3, 3, 1, 2, 1, 2, 1, 1, 1"
"N228_M4_normal-wide_Y5Q0H1F3";"Y5Q0H1F3";228;4;"normal-wide";"random";"1, 1, 3, 2, 3, 2, 2, 1, 1, 3, 3, 3, 1, 2, 1, 1, 2, 1, 3, 2, 1, 3, 2, 1, 3, 1, 1, 3, 3, 3, 1, 1, 2, 1, 1, 3, 1, 2, 1, 1, 2, 3, 3, 3, 1, 3, 3, 1, 1, 2, 2, 1, 2, 2, 2, 3, 3, 1, 1, 1, 3, 1, 1, 1, 2, 2, 3, 3, 3, 1, 3, 3, 3, 2, 3, 2, 3, 3, 3, 1, 2, 1, 2, 3, 2, 1, 2, 3, 2, 2, 3, 3, 2, 3, 1, 2, 2, 2, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 3, 2, 3, 3, 3, 2, 2, 3, 1, 1, 2, 2, 3, 1, 3, 2, 2, 3, 1, 3, 1, 3, 1, 1, 2, 2, 3, 3, 3, 1, 1, 2, 2, 2, 1, 2, 3, 2, 2, 3, 1, 1, 2, 3, 3, 2, 1, 3, 3, 2, 2, 2, 1, 3, 3, 3, 3, 1, 2, 3, 1, 1, 2, 2, 3, 3, 2, 3, 2, 3, 1, 2, 2, 2, 1, 2, 3, 3, 3, 3, 3, 2, 1, 1, 1, 1, 3, 3, 1, 2, 2, 1, 3, 2, 3, 3, 1, 2, 1, 2, 1, 2, 1, 3, 2, 2, 2, 1, 2, 1, 3, 2, 1, 1, 1, 1, 2, 3, 2, 2"
"N264_M7_normal_D7C8A3R2";"D7C8A3R2";264;7;"normal";"ace-exchange";"3, 3, 2, 3, 3, 1, 3, 3, 1, 1, 3, 3, 2, 3, 1, 2, 1, 1, 3, 2, 1, 3, 2, 1, 3, 3, 1, 3, 3, 1, 1, 2, 3, 3, 1, 2, 1, 2, 1, 3, 3, 2, 1, 2, 1, 3, 1, 1, 2, 3, 2, 3, 2, 1, 3, 3, 1, 1, 3, 3, 1, 2, 2, 2, 2, 1, 1, 3, 3, 3, 2, 2, 1, 1, 2, 2, 3, 1, 2, 3, 2, 2, 2, 1, 2, 2, 1, 3, 3, 3, 1, 1, 3, 3, 2, 3, 2, 1, 2, 3, 2, 1, 2, 3, 2, 3, 3, 3, 3, 3, 1, 2, 3, 1, 3, 2, 3, 1, 3, 3, 3, 1, 3, 3, 3, 1, 2, 3, 1, 3, 1, 3, 2, 2, 2, 1, 2, 2, 1, 2, 3, 1, 2, 2, 3, 1, 2, 2, 3, 2, 3, 2, 1, 2, 2, 2, 2, 1, 3, 3, 2, 1, 1, 3, 3, 3, 2, 3, 2, 2, 3, 1, 1, 1, 3, 1, 2, 2, 3, 1, 2, 3, 3, 2, 1, 2, 2, 2, 1, 2, 3, 2, 1, 1, 3, 1, 1, 3, 3, 2, 1, 2, 3, 3, 1, 2, 3, 3, 2, 3, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 3, 2, 2, 2, 1, 2, 2, 3, 2, 1, 2, 3, 1, 1, 3, 1, 3, 2, 1, 3, 3, 1, 2, 2, 2, 3, 1, 1, 1, 2, 1, 2"
"N264_M7_normal_D7C8A3R2";"D7C8A3R2";264;7;"normal";"k-means-exchange";"1, 2, 1, 2, 1, 1, 2, 2, 3, 2, 3, 2, 2, 1, 1, 3, 3, 1, 2, 2, 2, 2, 3, 3, 2, 3, 1, 1, 2, 1, 1, 1, 1, 3, 1, 2, 1, 2, 1, 3, 1, 3, 3, 3, 2, 3, 1, 3, 2, 1, 2, 2, 1, 1, 3, 1, 2, 3, 3, 2, 3, 3, 2, 3, 1, 3, 3, 1, 2, 2, 3, 1, 2, 3, 1, 3, 3, 2, 2, 1, 1, 1, 3, 1, 1, 1, 3, 1, 2, 2, 3, 3, 2, 1, 1, 1, 3, 1, 3, 1, 3, 2, 1, 2, 3, 2, 3, 1, 1, 1, 3, 2, 2, 2, 1, 2, 2, 1, 1, 2, 2, 2, 1, 1, 3, 1, 2, 1, 2, 2, 2, 1, 2, 3, 2, 2, 2, 2, 2, 2, 3, 1, 3, 2, 1, 1, 3, 3, 1, 2, 3, 3, 3, 2, 3, 2, 3, 2, 1, 3, 1, 3, 2, 1, 1, 1, 3, 3, 3, 3, 2, 2, 3, 3, 2, 2, 1, 3, 3, 3, 3, 1, 3, 3, 3, 3, 2, 3, 1, 2, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 3, 2, 3, 3, 3, 2, 1, 1, 1, 1, 2, 3, 2, 3, 3, 3, 2, 3, 3, 3, 3, 3, 1, 2, 2, 1, 1, 1, 2, 1, 3, 2, 2, 1, 1, 1, 3, 1, 1, 1, 3, 1, 3, 2, 3, 2, 3, 3, 3, 2, 1, 2, 1, 3, 2, 2, 2, 2, 3, 1, 3, 2"
"N264_M7_normal_D7C8A3R2";"D7C8A3R2";264;7;"normal";"kplus";"3, 1, 1, 1, 2, 2, 1, 2, 2, 3, 2, 2, 1, 3, 3, 1, 2, 2, 2, 3, 1, 3, 3, 3, 1, 3, 3, 3, 3, 1, 1, 2, 2, 3, 1, 1, 3, 3, 1, 3, 1, 3, 2, 1, 2, 1, 2, 1, 1, 3, 2, 2, 3, 2, 1, 3, 3, 2, 3, 3, 2, 3, 1, 1, 1, 2, 1, 1, 1, 3, 1, 2, 2, 2, 3, 2, 3, 2, 3, 1, 2, 2, 2, 3, 2, 2, 1, 1, 2, 2, 1, 1, 3, 3, 2, 2, 2, 3, 3, 2, 2, 3, 1, 1, 1, 1, 2, 2, 2, 1, 1, 3, 1, 2, 2, 1, 3, 1, 2, 3, 3, 1, 1, 2, 1, 1, 1, 1, 1, 3, 3, 2, 1, 3, 1, 3, 3, 3, 3, 1, 2, 2, 3, 3, 2, 3, 1, 2, 2, 3, 3, 2, 1, 1, 3, 2, 1, 2, 1, 3, 1, 3, 2, 3, 3, 1, 1, 1, 2, 2, 2, 3, 2, 1, 3, 3, 2, 1, 2, 1, 3, 2, 3, 2, 3, 1, 2, 1, 1, 3, 2, 1, 3, 1, 1, 2, 1, 3, 2, 3, 1, 2, 2, 1, 2, 3, 1, 3, 2, 2, 1, 3, 1, 3, 2, 3, 3, 2, 3, 2, 3, 3, 3, 3, 3, 2, 3, 3, 2, 3, 2, 2, 1, 1, 2, 1, 3, 2, 3, 3, 3, 1, 1, 3, 2, 1, 2, 1, 1, 2, 2, 2, 2, 1, 1, 1, 3, 1, 3, 1, 2, 3, 2, 1"
"N264_M7_normal_D7C8A3R2";"D7C8A3R2";264;7;"normal";"random";"1, 1, 3, 1, 3, 1, 3, 3, 3, 2, 2, 3, 3, 1, 2, 3, 1, 1, 1, 2, 1, 3, 2, 2, 2, 1, 1, 1, 1, 1, 2, 2, 3, 2, 2, 2, 2, 2, 2, 3, 1, 3, 3, 3, 1, 3, 1, 1, 2, 1, 1, 3, 2, 2, 3, 2, 2, 3, 1, 3, 1, 3, 2, 3, 3, 1, 2, 2, 2, 1, 1, 3, 3, 3, 2, 3, 2, 3, 3, 3, 1, 3, 1, 3, 3, 3, 1, 2, 1, 3, 1, 3, 1, 3, 2, 2, 2, 2, 2, 3, 1, 3, 3, 3, 1, 3, 1, 1, 2, 1, 2, 2, 1, 2, 2, 3, 1, 3, 3, 3, 1, 3, 3, 1, 1, 1, 2, 1, 3, 1, 3, 1, 1, 2, 3, 2, 2, 3, 1, 1, 2, 2, 2, 1, 2, 2, 3, 1, 3, 2, 3, 3, 2, 2, 3, 3, 1, 1, 1, 1, 3, 2, 3, 2, 2, 2, 2, 2, 2, 3, 1, 1, 1, 3, 2, 1, 3, 2, 1, 1, 1, 1, 1, 3, 2, 1, 3, 2, 3, 2, 3, 2, 3, 2, 1, 2, 2, 3, 1, 2, 1, 3, 1, 3, 3, 3, 3, 3, 1, 1, 1, 2, 1, 3, 1, 1, 2, 2, 2, 3, 2, 1, 3, 1, 1, 1, 1, 2, 3, 1, 1, 3, 3, 3, 3, 1, 3, 2, 2, 2, 2, 2, 2, 1, 2, 3, 3, 2, 3, 1, 2, 3, 2, 1, 3, 1, 2, 1, 1, 2, 2, 2, 2, 2"
"N288_M9_uniform_Z3M2X1O9";"Z3M2X1O9";288;9;"uniform";"ace-exchange";"3, 3, 3, 3, 1, 2, 3, 2, 2, 3, 2, 1, 3, 3, 2, 3, 2, 3, 3, 1, 3, 3, 2, 3, 1, 1, 3, 3, 3, 1, 1, 3, 3, 1, 1, 1, 2, 3, 1, 3, 1, 2, 1, 2, 3, 2, 2, 1, 3, 1, 3, 3, 2, 3, 1, 3, 3, 3, 1, 1, 1, 3, 2, 1, 1, 1, 2, 2, 1, 3, 2, 2, 1, 3, 2, 3, 3, 1, 2, 3, 2, 2, 3, 1, 2, 1, 2, 3, 2, 1, 2, 3, 2, 2, 3, 3, 2, 2, 1, 3, 3, 2, 2, 2, 3, 3, 1, 1, 1, 2, 3, 3, 1, 2, 2, 3, 2, 2, 3, 2, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 3, 1, 1, 3, 1, 3, 1, 2, 1, 1, 1, 2, 1, 1, 3, 2, 3, 2, 1, 3, 1, 2, 1, 3, 3, 2, 3, 2, 2, 1, 1, 1, 3, 1, 1, 2, 1, 3, 3, 2, 1, 1, 1, 1, 3, 3, 2, 1, 2, 2, 2, 3, 3, 1, 2, 2, 2, 3, 1, 3, 3, 2, 2, 2, 2, 2, 1, 2, 3, 1, 3, 3, 3, 1, 1, 2, 3, 3, 3, 1, 2, 1, 3, 1, 2, 1, 2, 1, 2, 2, 1, 3, 2, 2, 1, 1, 3, 2, 3, 2, 3, 1, 3, 2, 2, 2, 2, 3, 1, 3, 2, 2, 2, 2, 2, 2, 1, 3, 3, 3, 2, 2, 3, 3, 2, 1, 2, 1, 3, 3, 2, 3, 3, 2, 1, 3, 1, 3, 3, 1, 2, 2, 2, 1, 2, 1, 1, 3, 1, 2, 1, 1, 2, 1, 1"
"N288_M9_uniform_Z3M2X1O9";"Z3M2X1O9";288;9;"uniform";"k-means-exchange";"3, 2, 2, 2, 2, 1, 2, 1, 3, 1, 2, 3, 1, 2, 2, 1, 2, 1, 3, 3, 3, 1, 1, 1, 2, 3, 2, 2, 2, 3, 2, 2, 1, 3, 2, 1, 1, 2, 3, 1, 2, 1, 1, 1, 3, 3, 1, 3, 3, 3, 1, 1, 3, 2, 1, 1, 3, 3, 1, 2, 2, 1, 2, 3, 2, 2, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2, 1, 1, 3, 2, 1, 2, 3, 2, 3, 3, 1, 3, 1, 2, 1, 3, 1, 1, 2, 2, 1, 1, 3, 2, 1, 2, 1, 1, 2, 1, 2, 3, 1, 1, 3, 3, 3, 2, 1, 3, 1, 1, 3, 1, 3, 2, 1, 3, 1, 1, 1, 2, 3, 3, 1, 2, 3, 2, 1, 1, 2, 1, 3, 1, 1, 3, 3, 3, 2, 1, 1, 1, 2, 3, 3, 3, 3, 2, 1, 3, 2, 3, 3, 1, 2, 3, 1, 2, 2, 3, 1, 3, 2, 3, 3, 2, 2, 3, 2, 2, 2, 2, 1, 2, 1, 2, 1, 3, 3, 2, 2, 3, 3, 3, 3, 2, 1, 3, 1, 1, 3, 2, 1, 2, 1, 3, 3, 3, 3, 1, 1, 2, 3, 2, 1, 1, 1, 1, 3, 3, 3, 2, 2, 2, 1, 1, 3, 1, 1, 3, 2, 2, 2, 3, 3, 3, 3, 3, 2, 2, 1, 3, 1, 1, 1, 3, 2, 1, 2, 3, 2, 3, 3, 2, 2, 3, 1, 3, 3, 2, 1, 3, 2, 2, 3, 3, 2, 3, 3, 2, 1, 1, 3, 3, 2, 3, 2, 2, 3, 2, 1, 2, 2, 1, 3, 3, 1, 2"
"N288_M9_uniform_Z3M2X1O9";"Z3M2X1O9";288;9;"uniform";"kplus";"3, 1, 2, 2, 2, 3, 1, 3, 2, 1, 1, 1, 2, 1, 3, 1, 1, 3, 1, 3, 2, 1, 3, 1, 2, 3, 2, 1, 1, 1, 1, 2, 1, 3, 3, 1, 3, 2, 3, 3, 3, 3, 3, 2, 2, 2, 1, 3, 1, 1, 1, 1, 3, 2, 3, 3, 1, 2, 1, 3, 3, 3, 2, 3, 2, 3, 3, 1, 3, 1, 2, 2, 1, 3, 2, 2, 1, 2, 2, 2, 1, 3, 3, 1, 2, 2, 2, 3, 3, 3, 3, 1, 1, 2, 2, 3, 1, 3, 1, 2, 1, 3, 3, 2, 3, 2, 1, 3, 3, 2, 1, 2, 1, 1, 2, 1, 1, 3, 3, 1, 1, 3, 2, 1, 3, 2, 2, 2, 1, 2, 3, 1, 1, 3, 2, 2, 1, 1, 1, 1, 2, 3, 2, 3, 3, 2, 3, 1, 1, 1, 2, 3, 1, 3, 2, 3, 1, 2, 3, 1, 2, 1, 1, 3, 3, 1, 1, 2, 2, 1, 2, 3, 3, 1, 1, 1, 3, 1, 2, 3, 2, 2, 1, 2, 1, 2, 1, 2, 3, 3, 1, 1, 1, 3, 2, 2, 3, 1, 2, 2, 2, 1, 2, 3, 2, 1, 3, 2, 3, 1, 2, 1, 2, 1, 2, 2, 3, 3, 2, 2, 2, 2, 3, 3, 1, 1, 2, 2, 3, 3, 1, 2, 3, 2, 3, 3, 2, 3, 3, 1, 3, 3, 3, 2, 3, 1, 3, 2, 2, 2, 3, 2, 2, 2, 3, 1, 1, 3, 2, 1, 2, 1, 3, 1, 1, 3, 3, 3, 3, 2, 2, 2, 2, 1, 1, 1, 3, 1, 2, 3, 1, 1, 3, 2, 2, 1, 3, 2"
